datetime,CHW,MTHW,CHW_on,MTHW_on,simul
2023-06-23 22:00:00,1858.01,701.14,True,True,True
2023-06-24 07:00:00,1867.44,741.2,True,True,True
2023-06-24 08:00:00,1749.44,709.26,True,True,True
2023-06-24 09:00:00,1722.14,716.48,True,True,True
2023-06-25 08:00:00,1695.1,714.89,True,True,True
2023-06-25 09:00:00,1738.65,740.44,True,True,True
2023-06-25 10:00:00,1614.75,710.92,True,True,True
2023-06-26 05:00:00,1789.79,708.75,True,True,True
2023-06-26 07:00:00,1783.4,731.09,True,True,True
2023-06-27 03:00:00,1747.93,704.71,True,True,True
2023-06-27 04:00:00,1846.55,754.12,True,True,True
2023-06-27 05:00:00,1719.97,722.83,True,True,True
2023-06-27 06:00:00,1678.86,727.1,True,True,True
2023-06-27 07:00:00,1653.8,727.0,True,True,True
2023-06-27 08:00:00,1728.54,728.53,True,True,True
2023-06-28 04:00:00,1767.3,703.15,True,True,True
2023-06-28 06:00:00,2100.9,731.86,True,True,True
2023-06-28 07:00:00,1674.85,718.48,True,True,True
2023-06-28 08:00:00,1657.98,717.35,True,True,True
2023-06-28 09:00:00,1661.93,702.37,True,True,True
2023-06-29 04:00:00,2301.12,714.32,True,True,True
2023-06-29 05:00:00,1923.26,737.09,True,True,True
2023-06-29 06:00:00,1825.53,720.78,True,True,True
2023-06-29 08:00:00,1615.47,712.81,True,True,True
2023-07-11 07:00:00,1620.37,710.6,True,True,True
2023-07-27 08:00:00,1478.33,1388.32,True,True,True
2023-08-06 14:00:00,1947.16,761.89,True,True,True
2023-08-20 07:00:00,1626.09,806.76,True,True,True
2023-08-20 08:00:00,1438.2,730.57,True,True,True
2023-09-02 06:00:00,1350.92,738.5,True,True,True
2023-09-02 07:00:00,1357.58,859.5,True,True,True
2023-09-02 08:00:00,1345.84,706.88,True,True,True
2023-09-16 07:00:00,855.12,734.69,True,True,True
2023-09-16 08:00:00,774.38,708.26,True,True,True
2023-09-17 07:00:00,1954.74,705.91,True,True,True
2023-09-18 03:00:00,1630.54,705.1,True,True,True
2023-09-18 06:00:00,1582.21,714.12,True,True,True
2023-09-23 07:00:00,1191.36,805.33,True,True,True
2023-09-23 08:00:00,1189.45,745.91,True,True,True
2023-09-23 12:00:00,1575.09,706.34,True,True,True
2023-09-24 07:00:00,1597.34,815.9,True,True,True
2023-09-24 08:00:00,1670.46,776.29,True,True,True
2023-09-24 09:00:00,1820.67,730.37,True,True,True
2023-09-27 05:00:00,1294.03,700.83,True,True,True
2023-09-27 06:00:00,1275.37,725.21,True,True,True
2023-09-27 09:00:00,1239.14,739.13,True,True,True
2023-09-28 06:00:00,942.29,712.79,True,True,True
2023-09-28 08:00:00,863.79,744.42,True,True,True
2023-09-28 09:00:00,924.04,718.29,True,True,True
2023-09-30 07:00:00,1616.26,728.94,True,True,True
2023-10-01 07:00:00,1427.08,780.22,True,True,True
2023-10-01 08:00:00,1369.29,725.88,True,True,True
2023-10-08 07:00:00,748.5,752.39,True,True,True
2023-10-08 08:00:00,731.18,770.77,True,True,True
2023-10-09 08:00:00,740.56,701.86,True,True,True
2023-10-10 06:00:00,744.55,718.5,True,True,True
2023-10-10 07:00:00,732.93,700.73,True,True,True
2023-10-10 09:00:00,797.28,721.64,True,True,True
2023-10-11 09:00:00,780.01,713.59,True,True,True
2023-10-13 06:00:00,1003.47,708.76,True,True,True
2023-10-13 07:00:00,765.83,708.39,True,True,True
2023-10-13 08:00:00,761.97,855.17,True,True,True
2023-10-13 09:00:00,783.8,734.07,True,True,True
2023-10-15 07:00:00,730.26,866.27,True,True,True
2023-10-16 06:00:00,707.31,720.31,True,True,True
2023-10-16 08:00:00,721.93,729.77,True,True,True
2023-10-17 03:00:00,705.78,731.62,True,True,True
2023-10-17 05:00:00,887.49,758.55,True,True,True
2023-10-17 06:00:00,794.88,774.11,True,True,True
2023-10-18 06:00:00,770.87,746.72,True,True,True
2023-10-18 07:00:00,1874.24,725.95,True,True,True
2023-10-18 08:00:00,852.82,721.78,True,True,True
2023-10-19 08:00:00,702.02,741.89,True,True,True
2023-10-21 07:00:00,822.77,900.33,True,True,True
2023-10-21 08:00:00,752.57,744.95,True,True,True
2023-10-22 07:00:00,831.64,735.79,True,True,True
2023-10-22 08:00:00,804.32,767.56,True,True,True
2023-10-23 06:00:00,714.72,718.82,True,True,True
2023-10-23 08:00:00,726.93,740.32,True,True,True
2023-10-23 09:00:00,777.26,745.46,True,True,True
2023-10-24 06:00:00,715.33,716.02,True,True,True
2023-10-24 08:00:00,746.64,755.21,True,True,True
2023-10-24 09:00:00,715.1,729.43,True,True,True
2023-10-26 06:00:00,726.73,706.29,True,True,True
2023-11-01 05:00:00,708.12,730.57,True,True,True
2023-11-01 07:00:00,708.06,866.64,True,True,True
2023-11-01 08:00:00,789.58,907.79,True,True,True
2023-11-01 09:00:00,778.46,819.98,True,True,True
2023-11-01 10:00:00,730.15,829.82,True,True,True
2023-11-01 11:00:00,808.98,848.69,True,True,True
2023-11-02 01:00:00,737.75,720.03,True,True,True
2023-11-02 02:00:00,718.15,963.41,True,True,True
2023-11-02 03:00:00,725.55,1180.75,True,True,True
2023-11-02 04:00:00,805.45,1026.93,True,True,True
2023-11-02 05:00:00,760.41,909.69,True,True,True
2023-11-02 06:00:00,761.81,858.81,True,True,True
2023-11-02 07:00:00,741.92,912.91,True,True,True
2023-11-02 08:00:00,786.77,938.62,True,True,True
2023-11-02 09:00:00,785.42,880.99,True,True,True
2023-11-02 10:00:00,761.33,928.35,True,True,True
2023-11-02 11:00:00,826.69,800.82,True,True,True
2023-11-02 12:00:00,841.61,709.51,True,True,True
2023-11-03 02:00:00,796.94,827.53,True,True,True
2023-11-03 03:00:00,795.67,922.12,True,True,True
2023-11-03 04:00:00,797.66,807.51,True,True,True
2023-11-03 05:00:00,816.12,988.86,True,True,True
2023-11-03 06:00:00,789.09,884.81,True,True,True
2023-11-03 07:00:00,802.45,821.59,True,True,True
2023-11-03 08:00:00,793.77,908.66,True,True,True
2023-11-03 09:00:00,848.45,837.72,True,True,True
2023-11-03 10:00:00,887.08,926.92,True,True,True
2023-11-03 11:00:00,863.69,828.95,True,True,True
2023-11-04 05:00:00,780.48,791.3,True,True,True
2023-11-04 06:00:00,750.9,789.36,True,True,True
2023-11-04 07:00:00,775.66,835.54,True,True,True
2023-11-04 08:00:00,723.84,775.24,True,True,True
2023-11-04 09:00:00,753.43,833.45,True,True,True
2023-11-04 10:00:00,729.61,831.1,True,True,True
2023-11-05 07:00:00,716.85,766.62,True,True,True
2023-11-05 08:00:00,985.65,732.33,True,True,True
2023-11-06 06:00:00,727.73,821.27,True,True,True
2023-11-06 08:00:00,762.07,787.95,True,True,True
2023-11-07 07:00:00,859.37,711.0,True,True,True
2023-11-08 07:00:00,773.36,757.87,True,True,True
2023-11-08 08:00:00,771.68,700.21,True,True,True
2023-11-10 06:00:00,720.37,703.9,True,True,True
2023-11-11 04:00:00,710.69,741.87,True,True,True
2023-11-11 08:00:00,706.95,976.63,True,True,True
2023-11-13 04:00:00,760.3,802.8,True,True,True
2023-11-13 08:00:00,820.72,917.88,True,True,True
2023-11-13 09:00:00,733.07,844.24,True,True,True
2023-11-13 10:00:00,734.91,792.52,True,True,True
2023-11-13 15:00:00,971.41,867.4,True,True,True
2023-11-14 02:00:00,875.5,755.9,True,True,True
2023-11-14 03:00:00,925.71,845.65,True,True,True
2023-11-14 04:00:00,723.62,892.18,True,True,True
2023-11-14 05:00:00,857.59,915.59,True,True,True
2023-11-14 06:00:00,722.11,1128.37,True,True,True
2023-11-14 07:00:00,751.65,937.37,True,True,True
2023-11-14 08:00:00,754.37,892.98,True,True,True
2023-11-14 09:00:00,848.82,901.98,True,True,True
2023-11-15 02:00:00,703.02,786.5,True,True,True
2023-11-15 04:00:00,742.39,737.29,True,True,True
2023-11-15 05:00:00,721.72,818.54,True,True,True
2023-11-15 06:00:00,726.27,827.65,True,True,True
2023-11-15 07:00:00,786.93,816.59,True,True,True
2023-11-15 08:00:00,746.46,802.36,True,True,True
2023-11-15 09:00:00,1106.27,737.83,True,True,True
2023-11-15 10:00:00,861.73,749.3,True,True,True
2023-11-16 04:00:00,724.23,710.52,True,True,True
2023-11-16 05:00:00,767.71,765.83,True,True,True
2023-11-16 06:00:00,825.76,876.97,True,True,True
2023-11-16 07:00:00,778.24,791.31,True,True,True
2023-11-16 08:00:00,790.36,861.13,True,True,True
2023-11-19 05:00:00,723.79,780.8,True,True,True
2023-11-19 07:00:00,701.5,727.34,True,True,True
2023-11-20 04:00:00,728.44,815.69,True,True,True
2023-11-20 05:00:00,747.24,802.01,True,True,True
2023-11-20 06:00:00,769.77,795.76,True,True,True
2023-11-20 07:00:00,770.6,752.49,True,True,True
2023-11-20 08:00:00,758.12,866.48,True,True,True
2023-11-21 05:00:00,716.93,801.58,True,True,True
2023-11-21 08:00:00,725.7,701.37,True,True,True
2023-11-21 09:00:00,1160.91,703.71,True,True,True
2023-11-21 10:00:00,720.62,700.36,True,True,True
2023-11-22 06:00:00,756.14,739.49,True,True,True
2023-11-22 07:00:00,728.17,762.24,True,True,True
2023-11-22 09:00:00,700.25,723.89,True,True,True
2023-11-23 05:00:00,708.43,762.33,True,True,True
2023-11-23 08:00:00,714.16,767.29,True,True,True
2023-11-23 10:00:00,717.29,706.14,True,True,True
2023-11-24 08:00:00,718.93,748.65,True,True,True
2023-11-25 03:00:00,709.22,749.71,True,True,True
2023-11-25 05:00:00,732.15,719.19,True,True,True
2023-11-25 08:00:00,717.28,839.11,True,True,True
2023-11-25 10:00:00,702.13,973.2,True,True,True
2023-11-25 23:00:00,727.13,1016.86,True,True,True
2023-11-26 00:00:00,721.51,1102.65,True,True,True
2023-11-26 06:00:00,718.93,745.95,True,True,True
2023-11-26 09:00:00,787.65,922.24,True,True,True
2023-11-26 10:00:00,744.31,1015.53,True,True,True
2023-11-26 11:00:00,708.23,973.97,True,True,True
2023-11-26 13:00:00,737.05,964.18,True,True,True
2023-11-26 14:00:00,913.98,949.24,True,True,True
2023-11-26 15:00:00,813.41,858.39,True,True,True
2023-11-26 16:00:00,786.41,877.94,True,True,True
2023-11-26 17:00:00,797.59,842.36,True,True,True
2023-11-26 18:00:00,768.25,777.6,True,True,True
2023-11-26 20:00:00,792.72,964.09,True,True,True
2023-11-26 23:00:00,727.28,982.51,True,True,True
2023-11-27 04:00:00,737.43,1204.56,True,True,True
2023-11-27 05:00:00,723.02,1058.65,True,True,True
2023-11-27 06:00:00,785.08,850.69,True,True,True
2023-11-27 07:00:00,735.91,836.65,True,True,True
2023-11-27 08:00:00,793.42,852.04,True,True,True
2023-11-27 09:00:00,810.46,740.52,True,True,True
2023-11-28 01:00:00,706.01,848.54,True,True,True
2023-11-28 03:00:00,714.25,795.58,True,True,True
2023-11-28 05:00:00,705.57,1299.75,True,True,True
2023-11-28 06:00:00,701.23,944.53,True,True,True
2023-11-28 07:00:00,746.54,889.63,True,True,True
2023-11-28 08:00:00,714.12,862.51,True,True,True
2023-11-28 09:00:00,748.74,920.79,True,True,True
2023-11-28 10:00:00,762.18,888.11,True,True,True
2023-11-28 11:00:00,762.52,887.12,True,True,True
2023-11-28 12:00:00,820.8,800.29,True,True,True
2023-11-28 13:00:00,792.29,806.68,True,True,True
2023-11-28 14:00:00,775.1,731.63,True,True,True
2023-11-28 15:00:00,823.04,796.47,True,True,True
2023-11-28 16:00:00,788.05,795.81,True,True,True
2023-11-28 20:00:00,816.39,766.62,True,True,True
2023-11-28 21:00:00,744.52,1219.38,True,True,True
2023-11-28 22:00:00,753.0,803.15,True,True,True
2023-11-29 02:00:00,774.34,744.99,True,True,True
2023-11-29 05:00:00,749.94,915.09,True,True,True
2023-11-29 06:00:00,703.3,881.24,True,True,True
2023-11-29 07:00:00,705.64,1447.4,True,True,True
2023-11-29 08:00:00,735.3,861.17,True,True,True
2023-11-29 10:00:00,704.47,816.71,True,True,True
2023-11-29 11:00:00,701.67,809.97,True,True,True
2023-11-29 12:00:00,754.62,902.62,True,True,True
2023-11-29 13:00:00,754.0,794.14,True,True,True
2023-11-29 14:00:00,735.4,753.13,True,True,True
2023-11-29 15:00:00,779.27,709.73,True,True,True
2023-11-29 16:00:00,749.36,709.03,True,True,True
2023-11-30 06:00:00,731.2,821.02,True,True,True
2023-11-30 07:00:00,728.73,829.96,True,True,True
2023-11-30 08:00:00,708.81,841.19,True,True,True
2023-11-30 09:00:00,744.01,969.73,True,True,True
2023-11-30 10:00:00,791.46,878.34,True,True,True
2023-11-30 11:00:00,749.5,776.41,True,True,True
2023-12-01 04:00:00,745.42,724.68,True,True,True
2023-12-01 05:00:00,775.32,720.24,True,True,True
2023-12-01 06:00:00,758.05,744.07,True,True,True
2023-12-01 07:00:00,751.0,776.27,True,True,True
2023-12-01 08:00:00,728.75,762.21,True,True,True
2023-12-01 10:00:00,760.56,712.01,True,True,True
2023-12-05 04:00:00,734.9,815.01,True,True,True
2023-12-05 05:00:00,773.27,837.64,True,True,True
2023-12-05 06:00:00,706.57,964.82,True,True,True
2023-12-05 07:00:00,722.11,889.89,True,True,True
2023-12-05 08:00:00,763.95,734.16,True,True,True
2023-12-05 09:00:00,1010.73,910.88,True,True,True
2023-12-05 10:00:00,728.3,883.85,True,True,True
2023-12-06 06:00:00,740.19,711.34,True,True,True
2023-12-07 02:00:00,708.27,963.57,True,True,True
2023-12-07 04:00:00,752.17,1131.15,True,True,True
2023-12-07 05:00:00,725.5,852.73,True,True,True
2023-12-07 07:00:00,705.49,857.88,True,True,True
2023-12-07 08:00:00,864.41,790.04,True,True,True
2023-12-07 09:00:00,705.62,981.27,True,True,True
2023-12-07 10:00:00,750.29,864.33,True,True,True
2023-12-07 12:00:00,763.06,895.37,True,True,True
2023-12-07 14:00:00,794.11,774.44,True,True,True
2023-12-07 19:00:00,798.87,790.14,True,True,True
2023-12-07 21:00:00,734.06,765.26,True,True,True
2023-12-07 22:00:00,733.53,820.6,True,True,True
2023-12-07 23:00:00,730.69,1017.79,True,True,True
2023-12-08 01:00:00,756.94,748.51,True,True,True
2023-12-08 02:00:00,793.89,879.91,True,True,True
2023-12-08 07:00:00,732.95,921.9,True,True,True
2023-12-08 08:00:00,793.52,1050.57,True,True,True
2023-12-08 10:00:00,739.26,961.75,True,True,True
2023-12-08 11:00:00,767.57,798.18,True,True,True
2023-12-09 06:00:00,727.7,719.14,True,True,True
2023-12-09 08:00:00,704.36,725.87,True,True,True
2023-12-09 09:00:00,769.06,748.88,True,True,True
2023-12-09 10:00:00,734.76,755.45,True,True,True
2023-12-10 03:00:00,815.58,849.38,True,True,True
2023-12-10 22:00:00,702.65,705.29,True,True,True
2023-12-11 00:00:00,727.71,725.07,True,True,True
2023-12-11 04:00:00,731.96,1163.45,True,True,True
2023-12-11 05:00:00,778.18,971.82,True,True,True
2023-12-11 06:00:00,727.03,927.33,True,True,True
2023-12-11 07:00:00,733.94,1268.7,True,True,True
2023-12-11 08:00:00,712.02,868.19,True,True,True
2023-12-11 10:00:00,729.48,910.93,True,True,True
2023-12-11 11:00:00,785.87,803.47,True,True,True
2023-12-11 15:00:00,857.75,755.88,True,True,True
2023-12-11 17:00:00,765.54,719.28,True,True,True
2023-12-11 20:00:00,717.43,908.78,True,True,True
2023-12-12 01:00:00,721.27,744.9,True,True,True
2023-12-12 04:00:00,737.85,1071.35,True,True,True
2023-12-12 05:00:00,722.43,833.73,True,True,True
2023-12-12 07:00:00,733.02,856.99,True,True,True
2023-12-12 08:00:00,761.27,828.19,True,True,True
2023-12-12 10:00:00,729.88,921.71,True,True,True
2023-12-12 12:00:00,764.33,708.62,True,True,True
2023-12-12 13:00:00,744.5,709.17,True,True,True
2023-12-12 14:00:00,750.27,707.95,True,True,True
2023-12-12 22:00:00,761.46,830.12,True,True,True
2023-12-13 01:00:00,762.82,883.79,True,True,True
2023-12-13 04:00:00,774.44,840.05,True,True,True
2023-12-13 05:00:00,802.86,1033.28,True,True,True
2023-12-13 06:00:00,782.06,844.99,True,True,True
2023-12-13 09:00:00,710.07,924.39,True,True,True
2023-12-13 10:00:00,716.16,751.72,True,True,True
2023-12-14 02:00:00,731.2,715.87,True,True,True
2023-12-14 03:00:00,750.46,949.77,True,True,True
2023-12-14 04:00:00,701.82,744.77,True,True,True
2023-12-14 05:00:00,750.7,848.22,True,True,True
2023-12-14 06:00:00,756.32,982.8,True,True,True
2023-12-14 09:00:00,722.09,785.28,True,True,True
2023-12-14 11:00:00,752.45,862.21,True,True,True
2023-12-15 02:00:00,760.39,1111.39,True,True,True
2023-12-15 04:00:00,723.21,947.21,True,True,True
2023-12-15 06:00:00,762.6,905.96,True,True,True
2023-12-15 09:00:00,708.94,910.41,True,True,True
2023-12-15 10:00:00,738.64,823.19,True,True,True
2023-12-16 06:00:00,723.78,729.05,True,True,True
2023-12-16 08:00:00,815.24,756.14,True,True,True
2023-12-19 02:00:00,705.55,701.68,True,True,True
2023-12-19 04:00:00,744.86,724.55,True,True,True
2023-12-19 08:00:00,701.83,793.04,True,True,True
2023-12-19 09:00:00,725.66,800.65,True,True,True
2023-12-19 10:00:00,707.61,995.6,True,True,True
2023-12-19 12:00:00,728.87,890.39,True,True,True
2023-12-19 16:00:00,758.05,719.55,True,True,True
2023-12-19 17:00:00,714.78,829.59,True,True,True
2023-12-19 20:00:00,732.69,793.25,True,True,True
2023-12-19 21:00:00,721.58,783.43,True,True,True
2023-12-19 22:00:00,740.28,838.19,True,True,True
2023-12-20 04:00:00,788.92,921.64,True,True,True
2023-12-20 07:00:00,727.34,962.05,True,True,True
2023-12-20 09:00:00,745.11,924.9,True,True,True
2023-12-20 11:00:00,723.23,849.34,True,True,True
2023-12-20 22:00:00,703.97,790.03,True,True,True
2023-12-21 03:00:00,707.33,917.65,True,True,True
2023-12-21 05:00:00,759.86,808.17,True,True,True
2023-12-21 06:00:00,758.21,866.73,True,True,True
2023-12-21 08:00:00,794.48,837.27,True,True,True
2023-12-21 09:00:00,736.84,829.8,True,True,True
2023-12-21 10:00:00,807.67,736.66,True,True,True
2023-12-21 11:00:00,717.0,762.95,True,True,True
2023-12-21 20:00:00,729.42,710.18,True,True,True
2023-12-21 21:00:00,718.51,723.3,True,True,True
2023-12-22 04:00:00,731.87,802.06,True,True,True
2023-12-22 05:00:00,719.1,845.77,True,True,True
2023-12-22 06:00:00,701.53,837.25,True,True,True
2023-12-22 08:00:00,702.83,829.48,True,True,True
2023-12-22 10:00:00,731.27,806.34,True,True,True
2023-12-22 11:00:00,729.94,718.19,True,True,True
2023-12-22 22:00:00,708.78,722.29,True,True,True
2023-12-23 06:00:00,707.2,735.11,True,True,True
2023-12-23 07:00:00,824.33,798.72,True,True,True
2023-12-23 08:00:00,738.09,757.45,True,True,True
2023-12-23 10:00:00,742.98,863.85,True,True,True
2023-12-23 11:00:00,772.26,716.87,True,True,True
2023-12-23 17:00:00,814.56,703.83,True,True,True
2023-12-24 07:00:00,736.92,761.21,True,True,True
2023-12-24 08:00:00,735.79,778.12,True,True,True
2023-12-24 09:00:00,737.52,820.26,True,True,True
2023-12-24 10:00:00,702.6,820.44,True,True,True
2023-12-24 11:00:00,703.5,753.85,True,True,True
2023-12-25 05:00:00,701.41,762.52,True,True,True
2023-12-25 06:00:00,703.07,803.24,True,True,True
2023-12-25 08:00:00,716.17,763.95,True,True,True
2023-12-25 12:00:00,766.04,725.16,True,True,True
2023-12-26 06:00:00,766.87,700.53,True,True,True
2023-12-27 06:00:00,754.4,716.2,True,True,True
2023-12-28 12:00:00,830.11,722.62,True,True,True
2023-12-29 05:00:00,775.65,793.12,True,True,True
2023-12-29 06:00:00,700.04,825.1,True,True,True
2023-12-30 02:00:00,709.72,724.5,True,True,True
2023-12-30 06:00:00,779.36,782.06,True,True,True
2023-12-31 02:00:00,713.02,779.14,True,True,True
2023-12-31 06:00:00,723.5,833.06,True,True,True
2023-12-31 07:00:00,719.24,802.19,True,True,True
2023-12-31 08:00:00,716.07,947.81,True,True,True
2023-12-31 09:00:00,707.8,790.36,True,True,True
2023-12-31 10:00:00,705.42,838.67,True,True,True
2024-01-01 00:00:00,710.61,705.85,True,True,True
2024-01-01 03:00:00,711.06,709.03,True,True,True
2024-01-01 05:00:00,730.43,821.78,True,True,True
2024-01-01 06:00:00,701.99,863.1,True,True,True
2024-01-01 07:00:00,713.51,781.52,True,True,True
2024-01-01 08:00:00,707.31,722.56,True,True,True
2024-01-01 09:00:00,786.12,786.5,True,True,True
2024-01-01 10:00:00,709.5,712.44,True,True,True
2024-01-01 11:00:00,700.55,739.9,True,True,True
2024-01-01 12:00:00,724.09,778.04,True,True,True
2024-01-01 13:00:00,709.52,720.52,True,True,True
2024-01-01 14:00:00,717.34,766.5,True,True,True
2024-01-01 17:00:00,704.15,710.43,True,True,True
2024-01-01 18:00:00,726.17,755.37,True,True,True
2024-01-01 19:00:00,751.42,709.85,True,True,True
2024-01-01 20:00:00,768.6,759.55,True,True,True
2024-01-01 21:00:00,773.23,789.39,True,True,True
2024-01-01 22:00:00,753.38,855.91,True,True,True
2024-01-02 03:00:00,757.23,748.36,True,True,True
2024-01-02 04:00:00,740.65,825.02,True,True,True
2024-01-02 06:00:00,737.06,844.27,True,True,True
2024-01-02 07:00:00,750.02,828.98,True,True,True
2024-01-02 08:00:00,733.66,801.15,True,True,True
2024-01-02 10:00:00,701.84,756.86,True,True,True
2024-01-02 21:00:00,706.47,713.98,True,True,True
2024-01-02 23:00:00,751.2,712.13,True,True,True
2024-01-03 02:00:00,700.26,744.45,True,True,True
2024-01-03 04:00:00,751.83,844.43,True,True,True
2024-01-03 05:00:00,726.88,939.19,True,True,True
2024-01-03 06:00:00,767.79,1123.82,True,True,True
2024-01-03 07:00:00,722.76,887.48,True,True,True
2024-01-03 08:00:00,746.3,821.45,True,True,True
2024-01-03 09:00:00,752.54,989.35,True,True,True
2024-01-03 10:00:00,814.81,720.35,True,True,True
2024-01-03 11:00:00,834.03,877.08,True,True,True
2024-01-03 12:00:00,833.74,908.81,True,True,True
2024-01-03 16:00:00,770.77,893.47,True,True,True
2024-01-03 17:00:00,766.18,907.78,True,True,True
2024-01-03 18:00:00,719.49,925.63,True,True,True
2024-01-03 21:00:00,733.37,868.08,True,True,True
2024-01-03 22:00:00,726.13,884.81,True,True,True
2024-01-04 01:00:00,772.48,953.85,True,True,True
2024-01-04 02:00:00,781.95,816.69,True,True,True
2024-01-04 04:00:00,745.4,874.91,True,True,True
2024-01-04 05:00:00,793.63,1221.93,True,True,True
2024-01-04 07:00:00,775.88,905.55,True,True,True
2024-01-04 08:00:00,707.22,903.96,True,True,True
2024-01-04 09:00:00,765.44,939.52,True,True,True
2024-01-04 11:00:00,715.27,920.67,True,True,True
2024-01-04 12:00:00,761.07,977.86,True,True,True
2024-01-04 13:00:00,886.88,921.27,True,True,True
2024-01-04 14:00:00,798.29,953.76,True,True,True
2024-01-04 15:00:00,804.81,910.22,True,True,True
2024-01-04 16:00:00,727.12,869.83,True,True,True
2024-01-04 17:00:00,855.42,902.59,True,True,True
2024-01-04 18:00:00,808.07,790.71,True,True,True
2024-01-04 19:00:00,743.95,833.21,True,True,True
2024-01-04 20:00:00,743.29,774.76,True,True,True
2024-01-04 21:00:00,765.54,945.58,True,True,True
2024-01-04 22:00:00,756.42,1220.51,True,True,True
2024-01-04 23:00:00,751.04,868.06,True,True,True
2024-01-05 00:00:00,742.46,768.64,True,True,True
2024-01-05 01:00:00,727.28,714.14,True,True,True
2024-01-05 02:00:00,767.61,843.17,True,True,True
2024-01-05 03:00:00,776.7,827.82,True,True,True
2024-01-05 04:00:00,758.97,1053.87,True,True,True
2024-01-05 05:00:00,777.58,872.49,True,True,True
2024-01-05 06:00:00,748.06,919.14,True,True,True
2024-01-05 07:00:00,783.12,900.49,True,True,True
2024-01-05 08:00:00,813.81,1277.04,True,True,True
2024-01-05 10:00:00,816.08,793.14,True,True,True
2024-01-05 11:00:00,823.29,767.77,True,True,True
2024-01-05 12:00:00,810.43,766.84,True,True,True
2024-01-05 13:00:00,789.39,840.56,True,True,True
2024-01-05 14:00:00,832.33,769.77,True,True,True
2024-01-05 15:00:00,780.39,705.31,True,True,True
2024-01-05 16:00:00,843.2,849.28,True,True,True
2024-01-05 17:00:00,732.59,714.61,True,True,True
2024-01-05 18:00:00,700.13,866.58,True,True,True
2024-01-05 19:00:00,795.98,1017.31,True,True,True
2024-01-05 20:00:00,712.76,808.14,True,True,True
2024-01-05 21:00:00,749.26,865.37,True,True,True
2024-01-05 22:00:00,739.32,832.81,True,True,True
2024-01-05 23:00:00,744.72,702.5,True,True,True
2024-01-06 00:00:00,747.08,706.61,True,True,True
2024-01-06 02:00:00,777.32,724.07,True,True,True
2024-01-06 03:00:00,756.73,751.45,True,True,True
2024-01-06 06:00:00,784.11,871.04,True,True,True
2024-01-06 07:00:00,740.88,890.41,True,True,True
2024-01-06 08:00:00,771.87,746.49,True,True,True
2024-01-06 09:00:00,728.42,809.2,True,True,True
2024-01-06 10:00:00,784.39,822.77,True,True,True
2024-01-06 11:00:00,768.04,811.62,True,True,True
2024-01-06 12:00:00,783.8,809.61,True,True,True
2024-01-06 13:00:00,797.54,821.86,True,True,True
2024-01-06 14:00:00,870.95,843.65,True,True,True
2024-01-06 15:00:00,821.84,774.63,True,True,True
2024-01-06 16:00:00,841.93,765.47,True,True,True
2024-01-06 17:00:00,814.48,725.99,True,True,True
2024-01-06 18:00:00,778.04,802.29,True,True,True
2024-01-06 20:00:00,786.01,749.49,True,True,True
2024-01-06 21:00:00,744.54,938.41,True,True,True
2024-01-06 23:00:00,757.94,725.84,True,True,True
2024-01-07 02:00:00,781.19,769.55,True,True,True
2024-01-07 06:00:00,783.81,787.63,True,True,True
2024-01-07 07:00:00,766.89,841.96,True,True,True
2024-01-07 08:00:00,771.47,1031.08,True,True,True
2024-01-07 09:00:00,720.12,821.18,True,True,True
2024-01-07 10:00:00,788.82,866.02,True,True,True
2024-01-07 11:00:00,791.09,887.32,True,True,True
2024-01-07 12:00:00,782.05,719.0,True,True,True
2024-01-08 04:00:00,713.93,788.0,True,True,True
2024-01-08 05:00:00,757.92,834.28,True,True,True
2024-01-08 06:00:00,763.94,847.29,True,True,True
2024-01-08 07:00:00,760.78,811.52,True,True,True
2024-01-08 08:00:00,769.39,771.86,True,True,True
2024-01-08 09:00:00,718.2,927.36,True,True,True
2024-01-08 10:00:00,768.05,1000.58,True,True,True
2024-01-08 11:00:00,805.3,811.12,True,True,True
2024-01-08 12:00:00,879.49,744.51,True,True,True
2024-01-08 13:00:00,783.08,730.54,True,True,True
2024-01-08 17:00:00,812.32,734.27,True,True,True
2024-01-08 18:00:00,801.52,826.91,True,True,True
2024-01-08 19:00:00,830.89,782.15,True,True,True
2024-01-08 20:00:00,871.85,982.53,True,True,True
2024-01-08 21:00:00,784.77,928.63,True,True,True
2024-01-08 22:00:00,764.3,891.11,True,True,True
2024-01-09 02:00:00,792.87,769.69,True,True,True
2024-01-09 03:00:00,740.14,888.47,True,True,True
2024-01-09 04:00:00,712.64,844.45,True,True,True
2024-01-09 05:00:00,785.13,911.91,True,True,True
2024-01-09 06:00:00,796.82,1004.45,True,True,True
2024-01-09 07:00:00,792.5,920.46,True,True,True
2024-01-09 08:00:00,738.91,907.77,True,True,True
2024-01-09 09:00:00,725.14,968.18,True,True,True
2024-01-09 10:00:00,747.0,939.85,True,True,True
2024-01-09 11:00:00,808.64,1004.22,True,True,True
2024-01-09 12:00:00,735.25,959.19,True,True,True
2024-01-09 14:00:00,717.94,950.15,True,True,True
2024-01-09 15:00:00,878.97,878.67,True,True,True
2024-01-09 16:00:00,789.18,826.11,True,True,True
2024-01-09 17:00:00,842.75,739.24,True,True,True
2024-01-09 18:00:00,884.85,801.51,True,True,True
